External ID,Price Difference Account/Database ID
__export__.product_category_3395_f57c809b,13442
__export__.product_category_3405_572ea9ac,13442
__import__.new_pc_2,13442
__import__.pci_86,13442
__import__.pci_87,13442
__export__.product_category_3301_e4451e8c,13442
