External ID,Price Difference Account/Database ID
__export__.product_category_3290_c67410db,3275
__export__.product_category_3283_4f9ad5af,3275
__export__.product_category_3389_43d38a9f,3275
__export__.product_category_3406_22d07546,3275
__export__.product_category_3582_2591cd4b,3275
__import__.pci_35,3275
__export__.product_category_2873_7b75f29c,3275
__import__.pci_83,3275
__export__.product_category_3299_fab6c343,3275
